Channel_Metadata_ID,Antibody_Name,Channel_Name,Marker_Name
syn25126364,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126363,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126362,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126439,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126464,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126463,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126462,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3'
 'Cy5' 'Cy5' 'GFP' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5'
 'Cy3' 'Cy5' 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD45'
 'CD4' 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'Gamma-Actin' 'HLA-A'
 'Lysozyme' 'Muc2' 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3'
 'SMA' 'SNA' 'Sox9' 'Vimentin']"
syn25126438,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn25126435,[],"['UV' 'GFP' 'Cy3' 'GFP' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy5' 'Cy3' 'Cy3' 'Cy5'
 'Cy5' 'Cy5' 'GFP' 'GFP' 'Cy5' 'Cy3' 'GFP' 'GFP' 'GFP' 'Cy5' 'Cy3' 'Cy5'
 'Cy3' 'GFP']","['DAPI' 'Alpha-actinin 4' 'Beta-Catenin' 'CD11B' 'CD20' 'CD3d' 'CD4'
 'CD68' 'CD8' 'CgA' 'Collagen' 'ERBB2' 'FOXP3' 'HLA-A' 'Lysozyme' 'Muc2'
 'NaKATPase' 'OLFM4' 'PanCK' 'PCNA' 'pEGFR' 'p-STAT3' 'SMA' 'SNA' 'Sox9'
 'Vimentin']"
syn52287315,"['anti PD-L1' 'anti PD-1' 'anti CD45' 'anti DCLAMP' 'anti EOMES'
 'anti CD3' 'anti HLA II' 'anti CD8' 'anti CCR2' 'anti Granzyme B'
 'anti CD20' 'anti CD68' 'anti T-bet' 'anti CD66B' 'anti CD11c'
 'anti CD163' 'anti CD11b' 'anti CD169' 'anti FOXP3' 'anti KI67'
 'anti pan cytokeratin' 'anti alpha SMA' 'anti DS DNA']","['GFP' 'PD-L1' 'PD-1' 'CD45' 'DCLAMP' 'EOMES' 'CD3' 'HLAII' 'CD8' 'CCR2'
 'GRZB' 'CD20' 'CD68' 'TBET' 'CD66B' 'CD11C' 'CD163' 'CD11B' 'CD169'
 'FOXP3' 'Ki-67' 'PANCK' 'ASMA' 'DNA']",['Vimentin']
syn52287314,"['anti DS DNA' 'anti PD-L1' 'anti PD-1' 'anti CD45' 'anti DCLAMP'
 'anti EOMES' 'anti CD3' 'anti HLA II' 'anti CD8' 'anti CCR2'
 'anti Granzyme B' 'anti CD20' 'anti CD68' 'anti T-bet' 'anti CD66B'
 'anti CD11c' 'anti CD163' 'anti CD11b' 'anti CD169' 'anti FOXP3'
 'anti KI67' 'anti pan cytokeratin' 'anti alpha SMA' 'anti DS DNA']","['DNA' 'PD-L1' 'PD-1' 'CD45' 'DCLAMP' 'EOMES' 'CD3' 'HLAII' 'CD8' 'CCR2'
 'GRZB' 'CD20' 'CD68' 'TBET' 'CD66B' 'CD11C' 'CD163' 'CD11B' 'CD169'
 'FOXP3' 'Ki-67' 'PANCK' 'ASMA' 'DNA']",[]
syn51526282,[],"['PD-L1' 'PD-1' 'CD45' 'EOMES' 'DCLAMP' 'CD3' 'HLAII' 'CD8' 'CCR2' 'GRZB'
 'CD20' 'CD68' 'TBET' 'CD66B' 'CD11C' 'CD163' 'CD11B' 'FOXP3' 'CD169'
 'PANCK' 'Ki-67' 'SMA' 'DNA']",[]
syn24988818,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti EOMES' 'anti Granzyme B' 'anti IDO' 'anti T-bet' 'anti CD68'
 'anti CD45']","['DNA' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'EOMES' 'GRZB' 'IDO' 'TBET' 'CD68'
 'CD45']",[]
syn24988819,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti EOMES' 'anti Granzyme B' 'anti IDO' 'anti T-bet' 'anti CD68'
 'anti CD45']","['DNA' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'EOMES' 'GRZB' 'IDO' 'TBET' 'CD68'
 'CD45']",[]
syn24988820,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti EOMES' 'anti Granzyme B' 'anti IDO' 'anti T-bet' 'anti CD68'
 'anti CD45']","['DNA' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'EOMES' 'GRZB' 'IDO' 'TBET' 'CD68'
 'CD45']",[]
syn31822647,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti EOMES' 'anti Granzyme B' 'anti IDO' 'anti T-bet' 'anti CD68'
 'anti CD45']","['DNA' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'EOMES' 'GRZB' 'IDO' 'TBET' 'CD68'
 'CD45']",[]
syn24988801,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988802,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988803,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988810,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988855,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988854,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988851,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988852,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988843,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988844,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988845,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988848,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988850,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988832,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti EOMES' 'anti Granzyme B' 'anti IL10' 'anti ICOS' 'anti CD68'
 'anti CD45']","['Nuclei' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'EOMES' 'GRZB' 'IL10' 'ICOS'
 'CD68' 'CD45']",[]
syn24988833,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti EOMES' 'anti Granzyme B' 'anti IL10' 'anti ICOS' 'anti CD68'
 'anti CD45']","['Nuclei' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'EOMES' 'GRZB' 'IL10' 'ICOS'
 'CD68' 'CD45']",[]
syn24988834,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti EOMES' 'anti Granzyme B' 'anti IL10' 'anti ICOS' 'anti CD68'
 'anti CD45']","['Nuclei' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'EOMES' 'GRZB' 'IL10' 'ICOS'
 'CD68' 'CD45']",[]
syn24988821,"['hematoxylin' 'anti PD1' 'anti PD-L1' 'anti GATA3' 'anti CD4' 'anti CD56'
 'anti CD3' 'anti CD45' 'anti T-bet' 'anti CD68' 'anti CD8' 'anti FOXP3'
 'anti CD20' 'anti RORgammaT' 'anti Pan cytokeratin']","['DNA' 'PD-1' 'PD-L1' 'GATA3' 'CD4' 'CD56' 'CD3' 'CD45' 'TBET' 'CD68'
 'CD8' 'FOXP3' 'CD20' 'RORGT' 'PANCK']",[]
syn24988822,"['hematoxylin' 'anti PD1' 'anti PD-L1' 'anti GATA3' 'anti CD4' 'anti CD56'
 'anti CD3' 'anti CD45' 'anti T-bet' 'anti CD68' 'anti CD8' 'anti FOXP3'
 'anti CD20' 'anti RORgammaT' 'anti Pan cytokeratin']","['DNA' 'PD-1' 'PD-L1' 'GATA3' 'CD4' 'CD56' 'CD3' 'CD45' 'TBET' 'CD68'
 'CD8' 'FOXP3' 'CD20' 'RORGT' 'PANCK']",[]
syn24988823,"['hematoxylin' 'anti PD1' 'anti PD-L1' 'anti GATA3' 'anti CD4' 'anti CD56'
 'anti CD3' 'anti CD45' 'anti T-bet' 'anti CD68' 'anti CD8' 'anti FOXP3'
 'anti CD20' 'anti RORgammaT' 'anti Pan cytokeratin']","['DNA' 'PD-1' 'PD-L1' 'GATA3' 'CD4' 'CD56' 'CD3' 'CD45' 'TBET' 'CD68'
 'CD8' 'FOXP3' 'CD20' 'RORGT' 'PANCK']",[]
syn24988828,"['hematoxylin' 'anti PD1' 'anti PD-L1' 'anti GATA3' 'anti CD4' 'anti CD56'
 'anti CD3' 'anti CD45' 'anti T-bet' 'anti CD68' 'anti CD8' 'anti FOXP3'
 'anti CD20' 'anti RORgammaT' 'anti Pan cytokeratin']","['DNA' 'PD-1' 'PD-L1' 'GATA3' 'CD4' 'CD56' 'CD3' 'CD45' 'TBET' 'CD68'
 'CD8' 'FOXP3' 'CD20' 'RORGT' 'PANCK']",[]
syn24988858,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988857,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988856,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988839,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti Granzyme B' 'anti IL10' 'anti ICOS' 'anti CD68' 'anti EOMES'
 'anti CD45']","['DNA' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'GRZB' 'IL10' 'ICOS' 'CD68'
 'EOMES' 'CD45']",[]
syn24988840,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti Granzyme B' 'anti IL10' 'anti ICOS' 'anti CD68' 'anti EOMES'
 'anti CD45']","['DNA' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'GRZB' 'IL10' 'ICOS' 'CD68'
 'EOMES' 'CD45']",[]
syn24988842,"['hematoxylin' 'anti CD4' 'anti CD3' 'anti PD1' 'anti KI67' 'anti CD8'
 'anti Granzyme B' 'anti IL10' 'anti ICOS' 'anti CD68' 'anti EOMES'
 'anti CD45']","['DNA' 'CD4' 'CD3' 'PD-1' 'Ki-67' 'CD8' 'GRZB' 'IL10' 'ICOS' 'CD68'
 'EOMES' 'CD45']",[]
syn24988812,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988813,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988814,"['hematoxylin' 'anti PD1' 'anti CD3' 'anti RORgammaT' 'anti-NKp46'
 'anti CD8' 'anti T-bet' 'anti GATA3' 'anti FOXP3' 'anti PD-L1'
 'anti CD20' 'anti CD45']","['DNA' 'PD-1' 'CD3' 'RORGT' 'NKP46' 'CD8' 'TBET' 'GATA3' 'FOXP3' 'PD-L1'
 'CD20' 'CD45']",[]
syn24988815,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988816,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988817,"['hematoxylin' 'anti Tryptase' 'anti CD68' 'anti CSF1R' 'anti DCSIGN'
 'anti CD66B' 'anti DCLAMP' 'anti HLA DRB1' 'anti CD163' 'anti PD-L1'
 'anti CD3/anti CD30/anti NKp46' 'anti CD45']","['DNA' 'TRYPTASE' 'CD68' 'CSF1R' 'DCSIGN' 'CD66B' 'DCLAMP' 'MHCII' 'CD163'
 'PD-L1' 'CD320NKP46' 'CD45']",[]
syn24988860,"['hematoxylin' 'anti PD-L1' 'anti CD45' 'anti CD8' 'anti CCR2'
 'anti Granzyme B' 'anti CD20' 'anti CD68' 'anti T-bet' 'anti EOMES'
 'anti FOXP3' 'anti DS DNA' 'anti PD-1' 'anti HLA II' 'anti DCLAMP'
 'anti CD3' 'anti CD66B' 'anti CD11c' 'anti CD163' 'anti HLA I'
 'anti CD169' 'anti CD11b' 'anti KI67' 'anti pan cytokeratin']","['DNA' 'PD-L1' 'CD45' 'CD8--02' 'CCR2' 'GRZB' 'CD20' 'CD68' 'TBET' 'EOMES'
 'FOXP3' 'DNA' 'PD-1' 'HLAII' 'DCLAMP' 'CD3-001' 'CD66B' 'CD11C' 'CD163'
 'HLAI-001' 'CD169' 'CD11B' 'Ki-67' 'PANCK']",[]
syn24988859,"['hematoxylin' 'anti PD-L1' 'anti CD45' 'anti CD8' 'anti CCR2'
 'anti Granzyme B' 'anti CD20' 'anti CD68' 'anti T-bet' 'anti EOMES'
 'anti FOXP3' 'anti DS DNA' 'anti PD-1' 'anti HLA II' 'anti DCLAMP'
 'anti CD3' 'anti CD66B' 'anti CD11c' 'anti CD163' 'anti HLA I'
 'anti CD169' 'anti CD11b' 'anti KI67' 'anti pan cytokeratin']","['DNA' 'PD-L1' 'CD45' 'CD8--02' 'CCR2' 'GRZB' 'CD20' 'CD68' 'TBET' 'EOMES'
 'FOXP3' 'DNA' 'PD-1' 'HLAII' 'DCLAMP' 'CD3-001' 'CD66B' 'CD11C' 'CD163'
 'HLAI-001' 'CD169' 'CD11B' 'Ki-67' 'PANCK']",[]
syn51325434,"['DSD/958' 'NAT105' 'E1L3N' 'WR18' '1010E1.01' 'SP7' 'H130' 'C8/144B'
 '48607' 'EP230' 'SP32' 'PG-M1' 'D6N8B' 'G10F5' 'EP1347Y' '10D6' 'HSn 7D2'
 'polyclonal' '236A/E7' 'EPR1334' 'SP6' 'AE1/AE3']","['DNA' 'PD-1' 'PD-L1' 'HLAII' 'DCLAMP' 'CD3' 'CD45' 'CD8' 'CCR2' 'GRZB'
 'CD20' 'CD68' 'TBET' 'CD66B' 'CD11C' 'CD163' 'CD169' 'EOMES' 'FOXP3'
 'CD11B' 'Ki-67' 'PANCK']",[]
syn51325433,"['DSD/958' 'NAT105' 'E1L3N' 'WR18' '1010E1.01' 'SP7' 'H130' 'C8/144B'
 '48607' 'EP230' 'SP32' 'PGM1' 'D6N8B' 'G10F5' 'EP1347Y' '10D6' 'HSn 7D2'
 'polyclonal' '236A/E7' 'EPR1334' 'SP6' 'AE1/AE3']","['DNA' 'PD-1' 'PD-L1' 'HLAII' 'DCLAMP' 'CD3' 'CD45' 'CD8' 'CCR2' 'GRZB'
 'CD20' 'CD68' 'TBET' 'CD66B' 'CD11C' 'CD163' 'CD169' 'EOMES' 'FOXP3'
 'CD11B' 'Ki-67' 'PANCK']",[]
